Sample,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,ND1,ND2,ND3,ND4,ND5,ND6,QC_1,QC_8,QC_15
M124T412,74767.58334,70357.27135,70748.06966,104250.862,78569.66853,83227.70165,192582.1784,90584.54295,112341.6883,83882.96475,95859.43763,84390.57734,91744.68639,78732.53264,85423.65829
M124T428,108997.8917,84278.49787,90549.86718,109878.1027,147941.5727,146224.018,96730.9424,214177.961,564843.694,163698.4785,555835.8494,110384.898,181175.4283,155754.4646,163710.1533
M124T44,7140.631392,10567.85881,7284.441591,12104.11943,9420.841902,9025.942081,12050.00331,10651.24865,12673.83546,10704.74964,11532.61695,12444.65962,9225.007429,8488.317418,10773.85503
M124T444,128510.8684,157930.8388,124169.727,190344.274,79802.70587,160271.326,344811.4967,154872.9413,172250.5307,194225.7101,165798.5378,161975.7066,155042.3239,95715.46328,139633.3463
M124T468,300632.7595,366337.973,275292.3497,373965.295,296866.7737,194876.9067,277885.8992,501937.528,208448.9521,314991.2227,193149.0252,330171.4889,532863.7341,332534.148,326240.8917
M124T66,113311.5351,34987.36285,110691.6084,31299.00867,97098.23201,90373.48603,23796.78529,29186.25575,20959.21131,22871.21626,22085.62331,25894.64207,53759.22992,56013.16686,56868.53812
M124T94,118893.8549,8996.20557,115290.8317,9385.131118,49009.43313,55741.95773,7868.783832,9715.733567,8338.539465,9076.104017,7573.338384,8775.683,17864.92796,21246.31932,19516.66105
M125T247,4136.330418,4208.071947,4032.895319,3431.045356,4275.896812,3525.166342,4214.354936,4310.24425,4041.708278,3964.778972,3973.0476,4157.428867,3711.884198,2877.428054,3479.341533
M125T393,1124.735685,495.3693771,1317.565016,10722.56026,730.599951,1191.528432,922.6842034,695.0475282,12910.01198,11863.84666,11124.51049,680.8690821,685.4614073,969.9660812,644.5858009
M125T44,1470.021587,1718.676902,1734.367359,1761.382443,1694.891287,1461.339258,1816.603938,1593.367313,1447.709611,944.5682093,1987.700454,1938.88399,1815.937511,1430.104629,1631.941473
M125T48,1127.479154,468.4248175,876.936837,367.5726075,850.3264038,957.7853865,606.7611847,502.1162786,566.2813519,228.6497321,419.8092622,560.0249725,734.2511734,795.8941529,609.2689955
M125T484,27008.1565,24699.14205,26291.85407,21952.2672,29808.02946,28817.96533,30612.00358,27484.56606,30699.41556,25999.54831,28453.97246,27631.85543,37802.79304,23452.7106,36004.85606
M125T487,6875.132509,7325.886409,6851.661361,7945.567599,7824.367851,7816.34192,8633.983948,8510.479574,9746.277348,7970.339791,9114.114215,8317.166069,7064.287551,7539.12449,7438.725621
M125T66,6354.565259,2286.986222,5933.288816,1635.831511,5265.215366,4219.734118,908.9923688,1825.098156,1926.684957,1842.982403,1965.345212,1613.122302,3495.533107,3262.670464,3130.944339
M126T247,465.5761836,194.9544044,354.7262013,234.8218041,313.2592871,374.4319984,280.7890306,300.1081513,334.3795178,319.2593747,597.0065868,255.2946508,322.9582764,448.0833055,398.2085422
M126T44_1,4273.222361,8631.877061,4113.074108,10654.53676,5191.074747,5254.452351,13368.18832,7572.051047,10818.39642,7012.050214,8035.969868,8181.028995,6764.711167,6472.147301,6485.662129
M126T44_2,1408.940206,1102.230782,1275.711221,1766.383318,1275.524298,2020.238536,1806.965418,1710.367674,2338.976831,1569.810625,2072.974151,1934.308526,1466.929586,1578.881748,2451.97835
M126T517,7100.106661,4471.412929,2138.348803,4959.641949,1943.410982,5573.739226,3606.145215,3118.099882,2558.751207,3761.250366,2819.885153,2277.392928,2696.985937,4732.054687,3242.724673
M126T56,5033.6541,7631.677721,4291.402031,7598.263515,5268.892221,5165.370731,6682.542285,8442.859074,6222.681266,7731.06606,7185.415422,6858.748171,6121.695055,5137.539245,5517.665846
M127T112,46720.41532,30997.63885,47193.64057,33935.51575,45561.53707,43975.25373,18863.55715,33473.11586,23547.66181,27025.90295,19073.80778,22941.12231,39654.44619,36418.54448,34017.03354
M127T179,2346.805401,3359.646499,2086.720342,2876.902369,2532.49536,2407.879592,1331.804957,2155.836871,1560.686552,2129.913436,1816.763693,2020.847611,2062.036501,1926.568707,1879.666783
M127T44,8482.927324,11586.23056,7495.997956,12327.76618,9819.547912,9819.509266,13951.71777,12209.93432,12809.03083,11406.08732,12515.75487,13100.86114,11707.43799,10400.70162,11513.67208
M127T55,3293.145957,4904.37256,3586.692737,4349.443228,4369.539887,4395.191366,4080.35185,4829.829278,3725.3048,4452.436372,4193.049913,3348.96564,3646.019344,3586.585038,3688.08664
M128T111,2888.421182,1901.299201,3082.301493,1499.261802,2799.836393,3110.546099,1005.430124,1700.979047,1884.902962,2115.552168,758.8952606,719.2178683,3004.151686,2311.945798,2170.609231
M128T212,1179.997618,1944.555019,882.2586844,1746.25419,1715.304276,1264.158285,4044.793556,5237.473715,3474.728949,4320.202768,4087.979052,3626.667571,2935.596759,2205.128362,2724.130513
M128T220,2942.707301,938.4415046,3313.541365,875.2855672,1776.434299,2082.8712,1725.28884,1050.914275,1334.839309,1308.781268,953.7171933,697.814437,1235.751222,1875.666339,1538.751478
M128T44,24710.72415,30715.76371,22148.58578,33015.17984,25057.13923,29749.46506,39294.45282,33167.3673,36498.57508,33714.62445,35908.1134,35419.64988,34047.0755,29967.05634,30035.45428
M128T60,990.2415947,1019.032307,940.5721693,1054.945359,632.9412152,933.5890233,1092.710151,562.0562724,1409.058679,791.1949296,1116.518653,1143.022198,1032.932808,867.0618548,867.8898711
M128T61,2031.444123,1449.033767,1728.07328,1485.138558,2115.642757,2111.277557,1160.274085,730.6346871,938.43255,1092.395831,2166.085879,1814.947119,2255.239842,1384.813757,2456.722958
M128T99,1020.750474,501.9435398,821.2005413,384.2144001,675.2280235,249.1736865,2196.20353,357.8586467,1462.748395,376.7780734,557.6016667,1127.346099,596.6631986,931.6201882,703.2061288
M129T104,4587.989082,2850.01836,4036.936873,1705.820559,3410.952119,2097.954912,2604.800691,1634.233939,3574.609365,2968.565461,2027.089421,2327.375938,2281.625441,1848.671672,2640.257964
M129T40,1560.051091,2194.107804,1015.971476,839.3365905,1240.69838,1025.970407,1273.529788,826.746149,1587.162159,1376.22352,1019.354232,643.5617636,1414.532708,1307.339061,1330.144064
M129T44_2,4613.635035,6405.661411,4568.358905,6371.712186,5317.807289,4835.092475,8616.917264,5897.16599,7890.640866,7823.104497,6953.860415,7350.648031,6342.591833,6478.824274,6045.126248
M129T47,5507.933243,3120.843088,4725.348156,3759.669673,3964.578843,4078.67206,2921.753219,3428.917974,3735.091137,2428.397882,3702.60005,3456.259978,3400.260577,3902.670637,3502.693424
M129T487,714.9862455,1470.420962,824.3759596,751.7021053,878.8213357,664.7808246,1214.293465,740.0521267,992.113557,959.5286239,1245.669191,1214.873266,825.8273854,857.7161575,846.3266718
M130T160,2521.45343,1564.22336,1982.725361,1257.312337,2252.702577,1999.786738,881.3808107,951.1902421,1076.070493,664.3714814,937.7032459,807.6075089,1501.623354,1250.869468,1540.393231
M130T194,3161.018843,3514.546498,2875.669154,4221.63144,2953.578018,3275.638807,4575.535258,3658.978504,4334.071489,3850.054591,4138.694288,3955.69877,4832.468939,4277.303897,4754.103433
M130T257,1844.183458,1849.696348,2204.262664,1765.048688,2943.340504,3172.37352,3165.84592,809.6517518,2049.428554,1133.859285,1852.799724,1730.410726,2273.244809,2959.835702,1897.860327
M130T44,4704.693234,3987.491539,3990.969489,5253.501189,5483.401112,5058.338279,7024.438662,4984.37031,6825.279339,5598.670833,5908.082348,6127.658848,4807.338797,4203.318328,5388.219479
M130T47,100907.2716,52214.67061,87300.86962,55346.46272,72310.38978,77555.72003,69754.83659,51128.8919,61911.45183,52894.66373,59109.78729,57379.31159,70960.6685,69688.73105,64050.92702
M130T53,107063.9419,58437.08043,105019.0915,63392.21848,85394.4849,88979.7211,100473.9429,68403.6806,94239.38952,69948.13577,81885.23648,77261.90197,95804.66638,82497.91251,84118.29842
M130T61,27389.05442,14061.79481,27421.54469,15416.1917,20068.40061,23788.04855,25465.13265,15804.12276,19797.20775,30509.09169,21005.11647,30448.85561,21056.58338,24973.74919,18536.14234
M130T70,28881.81683,15015.55345,27868.11271,17910.70459,24866.16554,29507.19706,20725.03603,14837.37059,16314.88072,16150.37418,15577.16227,19774.28416,24773.58457,21750.80515,22396.69356
M130T96,10257.1707,8851.223923,9185.16549,11308.82834,10207.82367,10227.03859,8409.32737,8783.064968,10021.40222,7929.328484,8461.019563,8963.578709,7456.84361,9543.444248,9289.815202
M131T153,10912.53049,5714.282098,9469.514932,7331.749846,9262.566046,10438.30136,9829.229373,8009.669506,10115.63126,7449.599116,9697.671339,8147.531868,9278.926376,8675.509388,9741.295893
M131T197,1156.749026,1240.672506,1068.483018,1217.286124,1010.452196,1112.740254,768.9726611,679.9496283,874.6107614,486.6702736,596.2535377,701.737814,854.9226111,667.3743892,655.1653118
M131T227,913.475779,846.6965854,530.5332938,931.4190176,584.9234977,670.9079463,971.2193473,846.1860815,1059.542549,660.4431935,838.6006903,736.0234348,747.023407,678.6214342,1006.375131
M131T230,1090.314706,840.260504,735.8721533,795.8096273,891.6630863,754.8652975,825.0301811,610.6101191,1421.517965,1217.923828,851.0700141,557.1328884,1208.130817,849.5990932,1540.667598
M131T43,1409.62843,1142.865884,1094.095641,1748.320188,971.5320091,1425.894329,1725.666224,1721.469166,2109.059865,1988.544647,1348.430288,2276.385612,1678.269827,1341.841024,1842.196447
M131T47,5380.205747,3324.90793,5325.339259,3852.826372,4523.969632,5649.645927,4957.422865,3320.048085,4119.252259,3460.224428,3698.943659,2131.239834,4455.043334,4385.598002,4152.293267
M131T509,1466.667486,4095.850407,3320.416637,3761.16282,12562.9845,2945.992495,5029.396424,7037.844285,3365.381382,4539.33243,12713.48367,527.6326785,5374.288617,4266.193433,2961.25713
M131T53_1,1151.079724,639.703209,1179.389839,841.0346064,998.309255,1429.096603,925.4850127,842.7551523,1095.647081,1032.18689,786.9753765,740.3074886,1341.55414,1232.492857,1162.025086
M131T53_2,6476.475792,2435.641483,6846.210568,3389.040705,5025.159929,4802.753719,5514.136896,3651.467803,4777.460022,3779.225865,4166.880465,3773.744513,4665.389107,4450.351786,4321.425003
M132T161,649.7402659,788.8587522,1049.267962,2181.143811,800.2307289,1021.779064,1421.53014,590.3407638,1268.766068,578.2293553,923.0700293,957.7405826,675.6776452,800.8024928,697.8866578
M132T172,666.9266795,881.6008937,623.9068775,1047.326367,789.6675665,591.2948217,2322.911506,1455.109794,1367.057464,1281.590966,1005.841733,1533.887164,776.9012635,859.5774237,702.3847932
M132T221,2578.366892,1051.063707,1801.787713,1101.486903,1505.603326,1113.601313,1134.50068,1201.252498,1199.785625,871.5190753,1199.914322,724.6534103,1441.912982,1297.970058,1361.681314
M132T494,566.3142451,511.2470785,666.9491172,618.6196638,458.5475418,630.0120127,515.2349065,602.6456407,578.3355166,464.9688798,525.8249459,594.1765511,616.1932153,435.9969381,656.8337269
M132T52,6188.508751,9339.058526,6348.368911,9870.434365,6827.997115,7903.008581,3548.739229,5935.412951,4166.864573,3933.163366,3803.204837,4048.734539,2287.433722,2026.097563,2357.916996
M132T53,6918.17823,8975.03794,6562.836992,9031.580776,7659.153521,8542.03129,8079.485746,8726.878222,7416.102873,8009.136261,8150.235866,7818.523629,9256.058661,8933.082571,8333.229534
M132T71,1706.481659,162845.4186,3194.749315,156024.0726,775.3765939,1059.249334,298542.9325,130974.8218,233571.1999,136076.2459,244715.7621,177777.0683,96947.4553,109867.6216,111302.611
M133T110,55107.24721,31829.79162,60477.16424,29718.99754,84426.8693,85613.31712,46935.31745,33361.86148,93601.52524,30074.67812,34250.16799,38274.65605,39264.78302,37625.10976,31678.39863
M133T205,5331.565098,1811.964293,7243.881053,1730.902209,3518.285793,3696.506291,1629.648625,1509.059976,1418.368128,1387.030935,1235.675233,1562.234261,2481.301397,2640.595226,2156.266149
M133T210,520.5354458,489.9793759,395.6473845,439.0217576,381.0718055,449.1203328,573.3293994,637.9145807,577.868355,476.6621678,610.1023847,670.4498553,535.7825587,536.9524583,619.6917529
M133T221,1881.092307,2041.454411,2149.491656,1996.632372,2045.238453,2417.829821,1912.416683,1956.129698,1372.633312,1779.442236,1901.59282,2163.10522,1958.052408,2031.839888,2336.362806
M133T268,2362.204118,3305.772007,2200.284714,2661.393477,1819.062966,2054.339543,3187.191619,2917.356658,3248.625976,2623.011588,2517.182099,2754.926869,3540.81227,2747.363729,3224.74172
M133T288,3718.101833,1626.845168,3674.083294,1225.49186,2145.966269,3082.294918,2316.568573,2362.576078,1953.762262,2274.037428,2296.160938,1967.864232,2553.557921,2430.314488,2105.369884
M133T44,3852.351189,4838.550663,4031.728313,5496.006608,5204.955472,4410.653676,6115.124346,4992.564444,5120.62255,5346.46034,5595.394145,7227.584191,4379.894596,4880.905065,4928.27732
M133T47,14310.75757,9956.529058,12758.79858,9702.04183,9815.393472,12155.92065,13086.82639,10599.78649,11877.86518,10392.87527,11552.46623,10994.57178,13165.52627,11102.55267,9724.155615
M133T56,47071.13308,6604.398369,3377.497723,6278.036545,16042.911,4125.270672,4894.604908,5818.098626,5336.298056,6204.357515,5506.359412,5140.305402,5656.954409,3738.784028,4376.205688
M133T67,81871.58481,45212.48426,81118.98795,43293.14788,79299.85981,78569.15962,60632.45742,41924.81332,60667.04938,39179.21869,51884.33019,54171.34916,67094.35713,56526.48615,67572.5661
M133T72,2439.487514,9934.258404,2511.780999,9294.799537,2085.639875,2212.520163,15317.20361,8410.508244,12481.17899,9153.956686,11974.1354,8989.462826,6333.060923,6365.779865,6309.535024
M133T94,73668.34287,11460.7105,83782.3837,14849.68532,35079.98,46504.17947,15888.87916,14205.67644,18803.07328,12229.5371,13015.46874,14715.44142,21227.89391,19683.24461,24713.84949
M134T230,16816.81567,4018.76325,15799.70592,4822.675233,11928.3079,10554.85056,1333.348817,3186.487469,1271.541728,3823.678003,2248.826285,2509.478925,6688.615713,7135.88935,7062.45373
M134T52,3583.149901,3611.900306,3496.88382,2610.961619,3646.294543,3895.52522,11756.44122,2541.305959,11412.81907,2523.997685,6998.270291,7600.73433,5604.083739,5878.890324,5411.982271
M134T67,4171.694309,2374.025439,4376.721174,2140.72747,3993.205179,3626.652903,3568.019806,1986.132668,3803.023094,2408.296178,2953.227304,2947.252444,2948.113345,2911.930123,3420.814715
M134T93,2298.408472,827.9062616,3812.979797,792.9818255,1449.351945,1576.272007,1170.182123,723.1977738,822.8540736,823.4454598,736.2239676,1108.691854,1101.975125,1198.774621,1129.446834
M135T168,1464.407973,1319.509591,1195.253068,1188.991726,1123.474606,1462.56929,1366.149876,894.0781773,1009.770981,1307.812732,1287.226815,1420.982512,987.8659331,1256.015124,1176.696002
M135T182,548.4638718,757.437239,541.9648138,1246.09386,405.0888973,623.1938972,1225.408824,1900.514141,1619.835773,1458.749552,1346.701594,1645.064889,1556.565796,1140.095495,1136.802029
M135T213,2294.600166,6286.844443,2565.497057,6321.84502,4493.658529,4201.182025,7085.013661,7054.433577,6219.769562,6158.417045,7045.439365,6156.738713,5913.667132,5551.101323,5495.344312
M135T230,1246.18423,531.421008,1408.797089,420.2316341,742.6591496,1123.211691,521.0734655,595.579949,499.0527674,336.5042185,353.6407637,324.4802059,556.6053049,695.9960057,605.2668983
M135T247_1,1196.079741,1181.38586,1086.655247,1109.397439,1191.92048,1219.720668,1804.008219,881.2221543,1309.604981,1087.247216,1377.661327,1148.983923,1118.672089,1018.783974,1039.625253
M135T247_2,1099.565901,1194.404406,875.8921796,1326.248005,944.8673155,575.1822375,1254.511861,1021.698883,1457.791565,1453.967312,1141.479781,560.4547691,881.4381577,1289.70346,1146.747354
M135T288,3480.680179,2917.85825,3828.452537,3211.075051,3504.210482,3062.782959,2789.404558,2827.103013,2961.735426,2130.18918,2437.139056,2683.674523,3036.799735,2885.953334,3428.681594
M135T357,938.7810102,821.4388244,845.7532512,931.7691867,1181.428392,1354.812216,1970.34722,1122.57468,1932.317818,1613.671378,1192.432131,877.4671027,1869.15876,2466.485276,1893.278478
M135T429,90687.74346,28505.95133,91865.18399,31504.12504,71307.62793,71047.62963,23615.82002,17700.43255,21133.20738,18673.42211,19550.67399,20709.43305,54785.64284,48843.5412,50149.50814
M135T67,3792.191454,2238.960391,3429.312372,2208.122689,3565.906822,3617.901331,2589.930447,1822.832711,2544.290674,2035.50498,2124.504885,2292.660028,3625.567442,2774.883506,2683.513182
M135T94,1880.107467,808.5005102,2702.978906,910.6255118,1562.099544,1675.003695,1078.746194,783.7620326,1094.488695,850.7784882,659.8746016,852.3039677,921.4999666,852.2472481,1238.200446
M136T212,3293.806463,5373.38367,3560.306918,4712.555512,3990.363972,3793.931946,6803.480727,7191.240655,7170.541101,6254.895084,6582.232314,6090.793795,4840.143797,4954.010593,5623.976173
M136T213,519.6513592,617.2369659,372.7333292,599.6545962,750.4309469,345.6407518,910.337484,869.7208057,788.4323795,547.2883742,561.5304506,999.1950383,692.5717053,577.2574267,757.4813201
M136T430,6702.512488,2518.575047,7112.789674,2692.20195,5353.393161,5350.050987,2590.535607,1771.948969,2046.502428,1746.84911,2123.174674,2287.455908,4379.125945,4408.892376,4283.479213
M136T489,665.7950261,553.6983342,494.1518522,807.3451282,538.5694333,760.3041053,802.0253367,963.8020357,790.9577984,609.8670493,826.025346,540.8578855,621.5594731,457.3195934,713.1602029
M136T49,149.362591,369.8559487,139.1430348,508.9778673,414.2594431,558.2458622,685.3882678,315.7911681,515.3156218,391.4795012,543.3984047,411.5521042,473.3703376,479.0861284,397.7125167
M136T59,8386.556487,9617.474693,524.5522614,8173.106215,3802.667221,3591.625177,6769.724944,5956.973981,6331.079242,6404.482295,6672.249321,6079.286415,3827.743716,4582.794917,5425.582302
M136T67,1891.307683,2060.238566,1889.690625,2334.997367,2891.750646,2600.726004,2013.44485,2296.188139,1999.668838,2913.84537,2092.218495,1931.027873,2973.421901,2662.044107,2551.653204
