Sample,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,ND1,ND2,ND3,ND4,ND5,ND6,QC_1,QC_8,QC_15
M1079T44,359.8370387,1422.62847,586.2165763,1781.379351,763.630959,834.88834,2275.955023,1201.964401,1374.361052,1620.185138,1296.894448,1217.758572,1002.654336,951.7372969,1211.659967
M1079T479,2923.094144,3086.816277,2204.726504,2942.819229,2704.753813,2899.540328,3091.788237,2908.671451,2895.094671,2890.965521,1863.265417,3203.019674,2573.644286,3032.550445,3224.287421
M107T207,4206.992641,2926.843283,4286.505829,3091.257609,3584.030371,4058.765372,4269.994089,3511.500657,4455.279386,3521.505198,3808.293176,3660.666839,3776.742605,3725.228676,3594.017455
M1080T43,736.8978425,1886.048103,620.8005066,1638.565624,751.5333736,1153.219006,1500.948795,1406.543175,1026.490144,1103.651806,1744.278589,1196.470916,1324.232344,862.7921879,1268.811035
M1080T44,460.5725028,595.6966452,541.0116315,1388.030044,846.7907192,502.0809035,1916.703306,506.8541908,761.1319612,892.8109273,1362.338147,740.0639755,689.6454809,1168.838662,1260.429399
M1081T43_1,817.5625058,2140.072683,665.7904063,2014.036481,1052.993156,1401.704127,4365.892676,1086.841817,1632.649227,1648.166392,1736.149568,1891.25415,1803.235231,1018.672135,1585.01959
M1081T43_2,330.8308355,1499.569702,654.7269851,789.7415785,354.9098301,793.022035,1743.502597,1719.86153,1372.056813,1001.60383,1183.681974,1103.197653,930.2412714,1115.612284,935.7420492
M1081T479,3714.984257,3143.745397,3493.110492,1157.39519,3946.077536,3357.968977,2182.282412,3016.318946,2948.617382,2651.945508,2663.151034,1152.995867,2517.573742,2904.174974,2909.099992
M1082T44_1,629.3244239,1419.286073,732.4588348,1787.72244,1219.376234,1139.914188,1986.931991,1653.911251,2233.698677,1614.160749,2157.107497,1469.886549,1687.826221,1133.437092,1694.879127
M1082T44_2,979.1356485,1213.636485,437.7947074,1607.438869,566.7933533,1044.979429,2016.867951,1331.352229,1639.669072,1390.396461,1028.588476,1337.058444,1496.354788,1279.439763,1177.934449
M1083T43,1110.381842,2003.679504,557.7204234,1820.088226,800.9983457,734.8740083,2063.847216,1218.655016,1690.899822,1450.817757,1826.434195,2067.199025,1325.663551,1179.288165,1870.633258
M1084T336,946.043026,3810.793757,926.2093139,3462.061282,2480.385565,2521.087408,2681.580128,1669.598881,2513.208071,2360.966253,2039.437941,2174.629398,1921.905144,1988.521896,2073.049454
M1084T44,404.5257266,1470.122823,534.1213071,1548.598631,739.122397,862.1781059,2663.911542,1156.099942,1744.470461,1349.733797,1403.547854,1689.480555,874.0948583,1012.213576,1316.789691
M1085T336,275.2178266,2250.689496,444.5213374,1765.438868,1202.360399,1214.309971,2035.012575,1396.236257,1506.525437,983.2126566,1325.008176,1453.269311,1297.042911,1080.154967,1386.985099
M1085T43,614.9349653,1475.052366,820.8028189,637.0361987,1055.734751,851.0532271,1514.873546,1545.079377,1598.997217,981.1383527,1157.352627,1761.219328,864.2444441,1013.655026,987.2919343
M1086T43,212.3900327,1116.122875,461.4539175,1265.441995,695.1698878,551.7251631,1216.377478,701.9609483,1116.301052,1095.563147,995.7388617,1448.830657,1014.774808,848.0131072,870.6266803
M1087T480,3625.241758,2787.09551,3175.119259,2895.325268,2473.795588,3379.805641,2209.694419,1810.963026,2639.886171,2926.431529,2326.038216,1808.426524,2379.724802,2924.078863,3306.199868
M1088T44,1064.154843,1328.206663,562.7731472,1615.805126,737.3487349,898.3566542,1280.269458,1645.404615,1955.956194,1126.965001,1690.092461,1316.013389,1493.577743,1332.029135,1409.236378
M1089T44_1,730.3807422,2354.265867,663.9139306,1714.586488,1116.127958,699.1179448,3372.411734,1751.755847,2524.967717,1302.330242,2130.913114,1368.203762,1433.268824,1527.542031,1506.298521
M108T194,299.0357542,463.7960225,307.1692116,415.4315553,345.2043296,384.7592973,668.6593554,770.5716198,684.6044613,688.989414,941.3787416,886.2741562,519.6584498,458.7690739,510.4713578
M108T67,1043.672224,778.453119,936.1234844,884.4822334,1068.973027,1404.483748,902.9659713,1062.933408,1402.704974,1426.125893,1021.404771,1320.647805,1093.906952,1277.725685,1173.263686
M108T95,1252.427462,769.1413839,1325.176555,1003.660228,1171.110826,1196.966068,1095.935545,803.8475078,1029.616155,1815.062895,938.2294931,811.9004627,1249.539919,1293.702732,1185.868732
M1090T44,892.9857556,1898.56802,684.1715024,2431.646514,862.2854888,1137.762869,2338.904349,1748.699682,1736.018608,1708.38308,1551.006773,1759.775302,1559.310267,1320.796158,1694.845477
M1090T69,463.3036918,1313.744794,31.14950489,1126.002463,72.04391301,54.44748917,861.398675,1192.602597,1201.033996,1025.220585,1270.495582,1150.070968,935.6732709,946.7517628,834.0542132
M1091T44,1468.340905,2135.838744,445.6872995,1773.78493,657.7686189,1015.725939,1635.416363,1522.737841,1500.946054,1424.407343,1930.237649,1457.098662,1055.502586,1155.573046,1357.184754
M1092T44,539.5228045,1414.114507,362.1410092,1296.859718,1134.66306,801.6201179,1608.2623,627.8600222,1274.295038,1130.968776,1083.820683,746.577477,1156.866932,931.5998427,1528.329418
M1093T480,3674.353302,2554.067104,1583.53981,2299.787533,2691.753322,3464.450944,2113.540893,2626.479939,3637.896366,2752.718228,2357.822972,2846.032629,2834.705236,2886.795448,1883.743919
M1095T164,454.3055285,666.0896746,468.3810565,821.1871385,567.5164136,588.8266399,456.4490447,722.8230319,579.4484025,608.023104,530.7188304,992.1776203,489.6070691,488.0411654,599.1437815
M1097T43,627.6880395,1195.334892,454.364582,753.1415235,653.6492907,527.5046691,784.9998543,1030.57397,1400.93713,1223.136384,1304.10272,1471.324923,977.2790513,669.9269917,1037.30468
M1098T95,1288.871875,149.4578467,1324.12683,207.8301094,825.1025479,930.4660404,84.25931151,391.3491513,197.3761387,280.3737344,359.4058001,416.7761448,552.0527835,597.52822,562.9496494
M1099T168_1,2714.225875,893.3190739,2609.529161,921.7034538,1820.348976,1657.881469,57.31028548,52.89323008,58.06544088,78.76737299,76.55571497,57.87407992,1123.687018,1084.363265,1149.773916
M1099T168_2,2265.254938,790.146844,2599.738031,901.4820759,1985.898843,1943.683138,390.3986608,274.0167467,362.1579187,259.7075775,353.6783265,165.9693764,1207.335517,1192.050112,1069.426535
M1099T480,3595.114139,1955.376365,2793.864137,2508.192505,2738.695156,3262.455848,2700.49807,1884.579854,2750.440951,2913.336955,2577.654515,2703.287977,1778.443212,2702.422712,3040.919302
M109T199,1007.84246,1408.095293,1221.145533,1161.64384,1179.02065,1058.989608,1008.297304,901.9650172,1028.171699,996.5743896,1134.960677,1166.887077,1085.393189,1040.221877,925.8012567
M1100T168,1198.237855,641.1229507,1485.950933,589.1623536,1140.866266,1132.681337,90.05902004,79.7090433,17.9379306,80.80446022,70.51250124,48.50138558,495.7025171,530.4611487,615.049716
M1101T43,703.6462073,1197.379073,661.3671435,986.8566155,997.7119888,993.5591256,1193.681579,989.1527951,1132.133452,894.9949253,1011.21913,1209.626104,1086.360968,654.1959125,1132.466995
M1101T479,2259.95455,1614.592645,2527.026608,2842.536868,2986.413239,3226.47144,2262.60292,2565.283842,2506.705805,2546.336085,2285.433273,2833.642666,2660.930009,2586.597897,1809.597705
M1102T153,418.0749614,717.5367661,448.1617783,852.2989039,668.9786448,362.2719466,783.9403747,818.359661,653.6589725,832.1900193,887.6174224,860.322293,871.6528072,572.0912574,735.3164583
M1102T43,1170.927582,1098.762508,600.2570216,1391.569676,794.4550753,1061.035314,1778.254316,1679.887422,1368.374518,1401.376077,1377.227219,1184.501478,1205.058712,999.2688562,1413.545411
M1103T153,56.61715054,443.8289431,151.141427,367.7959203,438.0490769,278.0392425,622.1718073,768.8223139,406.3467757,730.241695,879.3285428,682.1882242,498.2280906,399.8950542,478.2976017
M1103T283,5734.882879,7972.442145,5978.947102,7929.663691,6534.502268,6452.123413,7727.424546,10020.01772,7204.326344,9855.769032,9245.127745,9182.05207,7464.447537,7653.686541,7321.633386
M1103T43,1327.041713,2066.909961,691.6792959,1236.573297,1148.554799,1228.765231,1769.979277,1816.974712,1592.540709,1756.243488,2034.250583,1658.724126,1314.844296,1704.559665,1344.169422
M1103T479,3125.399434,3021.055416,3068.6216,1820.827253,2875.376496,3255.262899,1943.924564,2582.888192,2621.940439,2752.697919,2726.859445,2616.510332,1923.150689,2570.598402,2654.1092
M1104T283,3603.485618,5330.937967,3999.027373,5312.935435,4497.088798,4827.840869,4793.325898,6519.795982,5002.064874,6703.268079,6112.452304,5973.823342,4865.535026,5065.612973,4781.087361
M1104T44,736.4323354,1937.883672,638.1317592,1664.218609,1006.833995,1034.892727,2440.561123,1078.492934,1743.461337,1353.54027,1905.986839,1775.272096,1300.046966,1246.607419,1203.718514
M1105T283,1462.977763,1946.714953,1585.505054,2082.809654,1626.983017,1556.330201,1948.545644,2244.070164,1921.153692,2282.353701,1729.997497,2198.91526,2145.820597,1972.672767,1746.012465
M1106T283,285.7163712,452.0607982,356.3903017,445.6889609,255.0686768,412.7063996,363.129133,858.3011992,352.3028053,643.8204301,418.4943499,531.7592599,418.3841793,364.8228678,411.1993889
M1106T481,521.9132159,836.6726343,1020.11211,1040.383665,1248.814498,1355.325766,1095.497524,692.626304,964.0412871,884.1878084,990.5608666,920.9866985,968.8830965,751.9038265,941.676309
M1107T479,2836.535237,2520.084059,2755.842493,2469.263988,1742.020996,3029.979094,2336.888694,2126.553345,2723.98066,2263.490538,2193.036855,2550.333245,2278.46302,2786.536125,2590.15587
M1108T44,938.5512814,1182.977937,919.324816,1164.229779,958.0024285,1070.556826,1663.130991,1073.910142,1009.540174,1043.127763,1839.001335,1032.296106,1226.438978,1180.144634,1234.813237
M1109T393,2813.090881,2210.882911,3955.639046,2846.59355,2876.45732,1409.950947,2115.248584,1227.218522,3044.45536,1768.45503,2863.39263,2665.274883,1941.763236,2055.606657,2235.361319
M1112T43,669.3492608,1897.529984,693.8468484,1095.594745,1082.069683,1064.423182,1485.90729,1743.52261,1888.599312,1495.95928,1739.420224,1769.903173,1443.745311,1023.826517,1304.380449
M1114T331,1331.551972,6846.27833,2328.270324,7222.193552,4819.764281,4323.445246,4880.421888,3157.045185,4899.943839,3240.122833,4239.19675,3843.408594,4494.765503,4573.396248,3397.954471
M1114T480,1054.787938,1041.161495,1142.345527,1037.325099,959.447306,942.4938244,1208.942769,1409.16711,1020.004155,977.1534965,899.6976982,1061.102705,984.1013309,821.4842929,1338.885385
M1115T331,723.6236252,4057.938938,667.2517647,5075.983076,2681.652214,2672.33623,3078.081699,2196.488199,3293.841531,2107.827275,2667.046309,2671.724704,2862.991503,2168.252038,2550.321267
M1115T43_1,722.4671204,1022.984573,679.3537894,1289.026568,767.1049978,1116.762324,2132.938729,1179.165683,1264.307355,1667.954293,2113.563429,1275.84277,1142.223259,1393.556633,1356.006208
M1115T43_2,213.270067,1294.791079,348.9844746,1141.157547,456.3095235,713.8463887,1318.296731,741.3612447,1073.651679,1023.42912,622.3208658,805.7840704,916.0913663,814.4367063,699.9874434
M1116T330,380.7286385,1563.858841,226.2049327,1501.183443,884.6453502,1125.659478,1038.728872,797.595275,1074.127312,837.6558237,1017.353277,1471.172882,1115.939776,1013.826615,678.9993428
M1116T43,416.2054883,877.7262456,826.7949115,1052.904132,1060.131035,1161.617852,952.2604804,1578.282268,1468.845535,1011.041794,1061.324766,1028.090333,805.8528626,1184.007639,1041.864194
M1116T44,797.8142321,1270.564754,759.7285196,1538.267385,1216.965766,1015.493028,2509.171979,1505.165319,1598.777876,1228.121966,1425.77234,1320.686807,1663.536502,1535.750496,1665.59982
M1117T44_1,908.4361195,1570.73737,997.6141057,1529.894772,1093.525666,1424.303641,2465.265297,1952.833913,2013.843132,1372.888035,1554.408837,1704.94565,1803.483821,1632.646123,1532.991368
M1117T44_2,667.9413504,1566.107081,657.6814778,1509.533157,738.1259894,535.067388,1298.916123,1364.736719,1603.374548,1064.410899,1026.861185,1278.668037,988.0214192,773.144385,1048.985934
M1118T44,1113.233507,1089.043738,747.8434473,1135.526984,934.4928776,1077.561306,1949.667489,1685.716376,1471.467091,1540.871654,1598.165644,1710.93561,1372.655583,1235.70339,1515.65675
M1119T43,988.2717118,1971.123147,762.2818024,1320.360826,1012.64346,900.6900481,2295.42647,1365.898256,1437.308315,1256.245742,1744.262988,1361.256102,1137.794703,1270.262279,1518.215252
M1119T58,590.2563748,1429.238474,531.2692965,1071.827254,873.9295121,866.9303148,1245.57657,1673.55751,1175.035218,1536.384228,2031.426964,1175.95573,1066.221216,1067.912208,1044.883497
M111T64,47864.7483,40914.22972,45864.95349,37961.08367,51027.32721,52137.84105,60852.98852,58836.75929,46429.17169,44163.77533,53623.00476,43466.21286,52942.93643,60985.46895,47925.81221
M1121T247,991.4074773,267.0390159,885.4460829,508.1353801,592.8538708,792.3437448,591.2815632,770.8707659,666.1318163,920.2570509,579.8387876,693.0626627,553.0594354,819.8849797,897.4760405
M1121T43,599.8308814,1661.011856,300.5245225,755.3045225,770.1545049,603.4156644,628.2185114,846.668383,837.1941967,1307.579222,897.2265745,1020.506896,652.4539484,837.0019013,538.8205798
M1121T479,2672.595695,2168.253614,2168.924518,2046.81683,1869.285561,2528.420625,2217.105695,2024.589776,1900.959162,2238.946783,2678.077929,2422.284145,1805.682216,2011.655806,2999.711689
M1122T43,827.5695414,981.7468411,475.6472646,1206.463833,608.5099074,519.3221742,1184.534969,754.593717,939.0283019,854.916241,1238.216666,1021.107865,799.8684513,726.6541404,968.7807352
M1124T44,539.2236013,1500.288947,430.9534579,1474.33089,770.0095523,1111.816047,1648.346248,848.9635848,1613.465811,1486.070046,715.6745121,1263.854447,1038.151472,912.7776295,1146.791887
M1125T284,397.6029597,573.0799071,284.1270118,524.3230489,366.3740947,359.6190826,420.8269018,498.3899199,337.0515561,631.2752867,813.1631999,536.3326487,500.604327,490.4870357,395.2734525
M1125T43,723.1045189,978.6367667,441.4654074,741.9476853,327.1749492,621.4860993,1390.449367,987.9455863,670.677175,1059.240221,984.4761881,719.1213116,1304.883354,947.3884082,1130.0627
M1125T44,1287.652281,1261.770777,373.5970342,1012.401997,1015.396303,1063.094264,2057.596069,1065.518741,1600.785477,850.8673677,1696.379653,1529.076443,1213.747433,1069.45255,914.0179932
M1126T43,742.4839285,1237.968975,630.2368146,1486.229699,712.6609577,900.2233694,1882.605755,1150.023554,1345.260985,1342.702822,1657.149364,1863.83158,1093.656116,850.5631765,725.0795457
M1126T44,409.1490126,845.7823607,304.7119663,723.0975198,499.6946572,661.9302877,911.5931949,851.1692685,1200.323712,916.6920349,840.7441371,744.7294541,1002.454152,851.0493656,788.833726
M1127T44,427.3355777,1178.689988,425.4314548,1276.529535,869.1514713,905.4202509,1881.386451,835.1095709,1580.791808,1153.903062,1335.730869,1533.502588,991.7516437,1045.121693,1375.890778
M1128T44,572.3706676,1102.169017,458.4601717,1011.077412,827.3344274,603.4061012,757.21966,1360.162863,1022.443816,661.8302115,779.2750362,1163.258785,1198.571843,852.6666653,749.6944019
M1129T43,1026.332754,1489.170733,489.0948836,1774.16733,784.1862029,949.3295778,1886.87332,1522.517706,1431.171216,1142.22948,1268.455047,1393.129943,1560.10835,1121.246228,1405.132304
M1130T43,1201.473993,2007.080682,856.1650762,1530.658075,1512.396127,658.4537718,1997.220354,1610.498092,1510.679743,1392.329522,1840.651347,1797.788216,1431.507033,1492.825167,1750.527259
M1130T44,1050.792058,1269.275192,652.2131095,807.7021144,892.7202379,691.9658431,1478.51165,1311.375514,1176.982899,1249.645297,1090.542498,1617.798193,1315.97841,1110.800688,1066.919745
M1131T43_1,1434.392821,2740.91504,1127.775993,2452.041817,1218.373791,1539.199711,2019.934965,2052.685223,2283.120414,2205.580563,1608.503748,2449.60722,2035.824239,1247.637312,1508.825664
M1131T43_2,1225.214714,1041.114285,873.0978732,1035.745772,949.8051501,1112.562215,2285.768663,1332.065576,1335.861427,1682.589677,1497.735514,2209.570508,1270.820265,1010.023265,1397.741392
M1132T44_1,1431.70284,2231.223659,1041.86923,2299.286283,1519.134012,1168.474621,2611.893445,1824.630063,1880.798023,2082.250602,2436.189876,2359.183254,2139.14856,1964.328764,1956.617236
M1132T44_2,1086.898279,1055.860359,554.2698765,1167.129678,859.3695663,1065.67068,1252.359737,1307.108425,1685.070931,1656.927998,1225.805748,1107.350466,1200.579579,923.7755909,957.818825
M1133T180,165.117825,242.0037229,62.32394679,340.366317,162.6383486,101.7363856,2342.144819,645.5517301,2805.472072,732.6460299,1565.456398,1104.622241,972.5236682,880.2478273,635.7865434
M1133T44_1,991.6074919,1652.779191,677.1334659,2182.873668,1381.487425,1276.741636,2598.602314,1235.231953,1508.212874,2130.984598,2503.931345,2808.378452,1579.725865,1398.981143,1026.907579
M1135T43,449.6799216,1795.952975,751.6841763,1090.481984,1097.71371,797.2829796,1382.691015,1085.459309,1707.3296,1526.869939,1500.1236,1433.944323,1270.849057,1142.401817,772.0305856
M1136T331,167.3711029,665.6339238,419.3832257,917.3170165,597.1469361,397.9971816,618.5535377,432.9110243,715.8278558,382.660505,513.1778045,692.5132544,343.1823844,618.4009467,472.6496534
M1136T43,737.8288569,1522.798953,455.4349534,1744.271009,887.2132102,525.1290526,1088.460446,1275.411406,1342.362018,1190.935224,1363.579458,874.3265493,788.6934333,1107.914895,1116.223632
M1137T44,614.4694581,1006.895014,738.8278483,1106.883994,785.7660435,881.8293116,1071.748013,1270.735534,1700.657737,1042.742794,1576.175787,1303.794716,860.6733021,1061.531665,1025.505468
M1138T43_1,747.1390002,1251.894475,673.3923544,1571.932982,1177.436272,838.5377385,1536.974469,1198.738872,1564.551743,1061.089427,1330.994293,1223.780283,1218.001807,1140.428717,1235.839255
M1138T43_2,437.0839772,1164.025291,374.3371343,1339.269431,625.848829,535.4350214,1433.521508,1053.783896,1675.875143,833.9558023,913.116386,812.7298268,1191.992682,883.9816685,1223.527034
M1139T283,384.3258989,594.8356697,398.1857802,436.3547377,403.811572,374.2342722,385.2908854,533.3242358,430.3230255,568.879433,528.1735162,322.3136282,441.1932857,340.5846248,394.7591177
M1139T43,447.753289,1531.103242,600.4468128,1371.675452,603.0315402,750.8861593,946.8309445,1179.585652,1401.263963,1305.732729,974.7980848,1410.886619,1473.097196,884.6683862,1277.948515
